"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","H","1B","2B","3B","BB","SO","HBP","CS","OPS","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","SwStr%","HardHit%","CSW%","xBA","EV","LA","Barrel%","maxEV","xSLG","playerid"
"Matt den Dekker","NYM","8","21","0","0","1","0","9.5%","42.9%",".000",".000",".000",".095",".000",".066",".168","-66","0.1","-4.1","-1.3","-0.5","0","0","0","0","2","9","0","0",".095","0.40","30.0%","20.0%","50.0%","0.0%","0.0%","50.0%","30.9%","78.9%","50.5%","41.2%","66.7%","57.4%","40.9%","21.5%","20.0%","36.6%",".081","85.9","24.6","0.0%","104.9",".118","11385"
"Sherman Johnson","LAA","10","11","0","0","0","0","0.0%","36.4%",".000",".000",".000",".091",".000",".065",".121","-72","0.0","-2.3","0.1","-0.2","0","0","0","0","0","4","1","0",".091","5.00","0.0%","83.3%","16.7%","0.0%","0.0%","0.0%","15.8%","61.1%","37.8%","66.7%","63.6%","64.3%","48.6%","13.5%","0.0%","43.2%",".064","77.8","1.2","0.0%","92.1",".070","13906"
"Sean Newcomb","ATL","31","53","0","3","1","0","1.9%","60.4%",".022",".154",".044",".065",".067",".061",".040","-76","0.0","-11.4","6.4","-0.3","2","1","1","0","1","32","0","0",".132","5.00","0.0%","83.3%","16.7%","0.0%","0.0%","0.0%","27.2%","54.4%","42.2%","44.0%","74.2%","65.5%","55.3%","14.6%","15.0%","43.2%",".022","82.0","-16.6","0.0%","105.6",".034","16943"
"Sal Romano","CIN","39","40","0","1","2","0","0.0%","60.0%",".028",".167",".056",".056",".083",".059",".091","-77","0.0","-8.7","4.8","-0.3","2","1","1","0","0","24","0","0",".139","9.00","18.2%","81.8%","0.0%","0.0%","0.0%","0.0%","37.8%","51.3%","44.4%","48.4%","68.3%","59.7%","49.4%","17.9%","12.5%","40.7%",".097","84.1","-7.4","0.0%","103.0",".106","13690"
"Aaron Nola","PHI","33","70","0","0","4","0","1.4%","51.4%",".016",".115",".048",".063",".065",".059",".074","-75","0.0","-15.0","8.4","-0.5","3","2","1","0","1","36","0","0",".128","3.75","13.6%","68.2%","18.2%","0.0%","0.0%","6.7%","13.3%","43.4%","31.4%","42.9%","81.2%","74.7%","60.2%","8.0%","6.1%","41.7%",".066","83.2","-9.4","0.0%","101.3",".078","16149"
"Zach Davies","MIL","13","19","0","0","0","0","0.0%","42.1%",".000",".143",".067",".067",".067",".059",".065","-76","0.0","-4.1","2.3","-0.1","1","1","0","0","0","8","0","0",".133","1.00","14.3%","42.9%","42.9%","66.7%","0.0%","0.0%","35.3%","36.6%","36.0%","83.3%","93.3%","88.9%","54.7%","4.0%","9.1%","37.3%",".067","83.4","18.5","0.0%","96.9",".077","13183"
"Jose Urena","MIA","32","52","0","1","1","0","1.9%","67.3%",".021",".154",".042",".061",".063",".057",".050","-71","0.0","-10.9","6.3","-0.3","2","1","1","0","1","35","0","0",".124","2.50","0.0%","71.4%","28.6%","0.0%","0.0%","20.0%","43.8%","54.2%","48.6%","38.1%","57.8%","48.3%","46.4%","25.1%","12.5%","47.5%",".038","83.8","4.6","0.0%","109.4",".040","11589"
"Miguel Montero","WSN","4","13","0","0","0","0","15.4%","23.1%",".000",".000",".000",".154",".000",".057",".214","-78","0.1","-2.7","0.5","-0.2","0","0","0","0","2","3","0","0",".154","4.00","37.5%","50.0%","12.5%","0.0%","0.0%","0.0%","33.3%","76.9%","51.6%","33.3%","100.0%","75.0%","41.9%","12.9%","12.5%","25.8%",".157","85.2","12.9","0.0%","100.9",".245","3364"
"Cody Reed","CIN","17","12","0","0","0","0","8.3%","83.3%",".000",".000",".000",".083",".000",".057",".065","-78","0.0","-2.6","1.4","-0.1","0","0","0","0","1","10","0","0",".083","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","14.3%","41.4%","28.1%","50.0%","41.7%","43.8%","50.9%","15.8%","0.0%","52.6%",".008","70.6","-6.0","0.0%","70.6",".009","15232"
"Sandy Alcantara","MIA","6","13","0","0","0","0","7.7%","61.5%",".000",".000",".000",".077",".000",".053",".110","-74","0.0","-2.8","1.6","-0.1","0","0","0","0","1","8","0","0",".077","2.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","26.3%","44.0%","36.4%","0.0%","63.6%","43.8%","56.8%","20.5%","25.0%","50.0%",".060","89.9","-1.9","0.0%","103.5",".064","18684"
"Mike Foltynewicz","ATL","31","66","0","3","4","0","0.0%","62.1%",".017",".176",".052",".052",".069",".052",".046","-82","0.0","-14.7","8.0","-0.5","3","2","1","0","0","41","0","0",".121","2.25","7.1%","64.3%","28.6%","0.0%","0.0%","0.0%","43.2%","60.5%","51.7%","35.3%","63.8%","51.7%","49.1%","25.0%","4.0%","45.3%",".045","78.0","-9.0","0.0%","101.9",".057","10811"
"Alex Wood","LAD","33","50","0","1","0","1","0.0%","50.0%",".000",".105",".045",".045",".045",".040",".049","-84","0.2","-11.0","6.0","-0.4","2","2","0","0","0","25","0","0",".091","12.00","7.1%","85.7%","7.1%","0.0%","0.0%","0.0%","18.4%","44.3%","31.4%","68.8%","74.4%","72.7%","50.3%","8.6%","4.0%","40.6%",".050","81.4","-13.5","0.0%","98.4",".052","13781"
"Anibal Sanchez","ATL","25","44","0","0","0","0","2.3%","56.8%",".000",".063",".024",".048",".024",".037",".085","-92","0.0","-10.3","5.3","-0.4","1","1","0","0","1","25","0","0",".072","4.00","16.7%","66.7%","16.7%","0.0%","0.0%","0.0%","46.3%","51.2%","49.0%","38.7%","59.1%","50.7%","56.2%","24.2%","5.6%","52.3%",".073","77.5","3.8","0.0%","95.6",".083","3284"
"Freddy Peralta","MIL","16","27","0","0","1","0","0.0%","48.1%",".000",".077",".038",".038",".038",".034",".075","-92","0.0","-6.3","3.3","-0.2","1","1","0","0","0","13","0","0",".077","12.00","0.0%","92.3%","7.7%","0.0%","0.0%","0.0%","43.8%","65.3%","56.8%","50.0%","53.1%","52.2%","60.5%","27.2%","21.4%","43.2%",".079","82.5","-7.9","0.0%","96.4",".085","18679"
"Ivan Nova","PIT","29","56","0","1","0","0","0.0%","53.6%",".000",".043",".019",".019",".019",".017",".079","-100","0.0","-13.8","6.8","-0.6","1","1","0","0","0","30","0","0",".038","3.75","13.6%","68.2%","18.2%","25.0%","0.0%","0.0%","43.4%","57.0%","50.2%","39.1%","73.8%","58.9%","50.2%","20.7%","11.5%","45.5%",".078","81.9","-5.1","0.0%","101.4",".098","1994"
"Xavier Cedeno","- - -","48","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","36"
"Bartolo Colon","TEX","28","4","0","0","0","0","0.0%","75.0%",".000",".000",".000",".000",".000",".000",".013","-100","0.0","-1.1","0.5","0.0","0","0","0","0","0","3","0","0",".000","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","22.2%","83.3%","46.7%","50.0%","20.0%","28.6%","40.0%","33.3%","0.0%","60.0%",".014","76.9","-30.5","0.0%","76.9",".014","375"
"CC Sabathia","NYY","29","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","404"
"Fernando Rodney","- - -","68","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","494"
"Rhiner Cruz","TOR","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","711"
"Marco Estrada","TOR","28","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.3","0.1","0.0","0","0","0","0","0","1","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","0.0%","0.0%","","","","100.0%","0.0%","","100.0%","","","","","","","1118"
"Tommy Hunter","PHI","65","1","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","-100","0.0","-0.3","0.1","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","100.0%","100.0%","0.0%","0.0%","100.0%","100.0%","100.0%","50.0%","50.0%","50.0%","50.0%","50.0%","0.0%","50.0%","","","","0.0%","","","1157"
"Matt Bush","TEX","21","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","1246"
"Adam Ottavino","COL","75","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","1247"
"Blake Wood","LAA","13","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","1345"
"Jon Edwards","CLE","9","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","1483"
"Oliver Perez","CLE","51","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","1514"
"Sean Doolittle","WSN","43","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","1581"
"Matt Belisle","- - -","33","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","1837"
"Edwin Jackson","OAK","17","2","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".119","-100","0.0","-0.5","0.2","0.0","0","0","0","0","0","0","0","0",".000","2.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","","66.7%","66.7%","","100.0%","100.0%","100.0%","0.0%","0.0%","33.3%",".107","79.3","-10.0","0.0%","82.9",".113","1841"
"Ryan Madson","- - -","58","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","1852"
"Matt Moore","TEX","39","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","1890"
"Blaine Boyer","KCR","21","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","2237"
"Hector Rondon","HOU","63","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","2391"
"Corey Kluber","CLE","33","6","0","0","0","0","0.0%","66.7%",".000",".000",".000",".000",".000",".000",".056","-100","0.0","-1.6","0.7","-0.1","0","0","0","0","0","4","0","0",".000","0.00","0.0%","0.0%","100.0%","0.0%","0.0%","0.0%","10.0%","53.8%","34.8%","0.0%","71.4%","62.5%","56.5%","13.0%","0.0%","43.5%",".062","54.5","44.7","0.0%","54.5",".063","2429"
"Lance Lynn","- - -","31","4","0","0","0","0","0.0%","50.0%",".000",".000",".000",".000",".000",".000",".101","-100","0.0","-1.0","0.5","0.0","0","0","0","0","0","2","0","0",".000","0.00","50.0%","0.0%","50.0%","0.0%","0.0%","0.0%","20.0%","66.7%","42.1%","50.0%","83.3%","75.0%","47.4%","10.5%","0.0%","36.8%",".084","92.8","20.8","0.0%","92.8",".159","2520"
"Brett Cecil","STL","40","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","2660"
"Ross Detwiler","SEA","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","2859"
"Santiago Casilla","OAK","26","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","2873"
"Luis Avilan","- - -","70","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.3","0.1","0.0","0","0","0","0","0","1","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","50.0%","33.3%","","100.0%","100.0%","66.7%","0.0%","","66.7%","","","","","","","2882"
"Zach McAllister","- - -","44","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","2895"
"Josh Ravin","ATL","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","2951"
"Kenley Jansen","LAD","69","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","3096"
"Tony Watson","SFG","72","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","3132"
"Tim Collins","WSN","38","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","3164"
"David Price","BOS","30","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","3184"
"Will Harris","HOU","61","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","3192"
"Ervin Santana","MIN","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","3200"
"Francisco Liriano","DET","27","2","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".545","-100","0.0","-0.5","0.2","0.0","0","0","0","0","0","0","0","0",".000","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","33.3%","50.0%","40.0%","100.0%","100.0%","100.0%","40.0%","0.0%","50.0%","20.0%",".600","102.4","5.2","0.0%","102.4",".671","3201"
"T.J. McFarland","ARI","47","7","0","0","0","0","0.0%","85.7%",".000",".000",".000",".000",".000",".000",".010","-100","0.0","-1.8","0.8","-0.1","0","0","0","0","0","6","0","0",".000","1.00","0.0%","100.0%","0.0%","0.0%","0.0%","0.0%","33.3%","43.8%","38.7%","40.0%","42.9%","41.7%","51.6%","22.6%","0.0%","58.1%",".011","92.4","-28.4","0.0%","92.4",".011","3237"
"Zack Britton","- - -","41","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","3240"
"Joe Smith","HOU","56","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","3281"
"Chris Hatcher","OAK","34","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","3299"
"Darren O'Day","BAL","20","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","3321"
"Danny Duffy","KCR","28","2","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.5","0.2","0.0","0","0","0","0","0","2","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","25.0%","50.0%","0.0%","100.0%","33.3%","66.7%","33.3%","","83.3%","","","","","","","3542"
"Liam Hendriks","OAK","25","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","3548"
"Tony Barnette","TEX","22","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","3555"
"Jim Johnson","LAA","62","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","3656"
"Zach Duke","- - -","72","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.3","0.1","0.0","0","0","0","0","0","1","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","33.3%","50.0%","0.0%","100.0%","50.0%","75.0%","25.0%","","50.0%","","","","","","","3840"
"Matt Magill","MIN","40","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.3","0.1","0.0","0","0","0","0","0","1","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","0.0%","50.0%","50.0%","","50.0%","50.0%","25.0%","","50.0%","","","","","","","3950"
"Allen Webster","CHC","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","3993"
"Yusmeiro Petit","OAK","74","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","4020"
"Hector Santiago","CHW","49","4","0","0","0","0","0.0%","50.0%",".000",".000",".000",".000",".000",".000",".017","-100","0.0","-1.0","0.5","0.0","0","0","0","0","0","2","0","0",".000","1.00","0.0%","50.0%","50.0%","0.0%","0.0%","0.0%","22.2%","50.0%","33.3%","100.0%","100.0%","100.0%","40.0%","0.0%","0.0%","20.0%",".018","75.6","20.0","0.0%","79.4",".019","4026"
"Pedro Strop","CHC","60","2","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".168","-100","0.0","-0.5","0.2","0.0","0","0","0","0","0","0","0","0",".000","1.00","0.0%","50.0%","50.0%","0.0%","0.0%","0.0%","33.3%","100.0%","71.4%","100.0%","50.0%","60.0%","57.1%","28.6%","50.0%","28.6%",".163","96.4","16.6","0.0%","98.4",".217","4070"
"Junichi Tazawa","- - -","31","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","4079"
"Luke Gregerson","STL","17","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","4090"
"Edward Paredes","LAD","15","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0",".000","0.00","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","","","","","","","","","","","","","","","","4168"
"David Hernandez","CIN","57","1","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".677","-100","0.0","-0.3","0.1","0.0","0","0","0","0","0","0","0","0",".000","0.00","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","50.0%","","50.0%","50.0%","","50.0%","","25.0%","0.0%","50.0%",".673","87.5","17.9","0.0%","87.5",".890","4259"
